event_id,event_time,user_id,session_id,event,product_category,price,city,acq_channel,platform
9877,2025-07-12 07:40:32,217,217-20250712-0,view_product,A,,Odesa,organic,web
9876,2025-07-12 07:40:54,217,217-20250712-0,view_product,A,,Odesa,organic,web
9874,2025-07-12 07:40:58,217,217-20250712-0,view_product,A,,Odesa,organic,web
47282,2025-07-12 07:42:31,990,990-20250712-0,view_product,B,,Kyiv,ads,android
10873,2025-07-12 07:42:45,232,232-20250712-1,visit,,,Kyiv,organic,android
10876,2025-07-12 07:43:02,232,232-20250712-1,view_product,A,,Kyiv,organic,android
10874,2025-07-12 07:46:41,232,232-20250712-1,view_product,A,,Kyiv,organic,android
10875,2025-07-12 07:49:00,232,232-20250712-1,view_product,B,,Kyiv,organic,android
25751,2025-07-12 07:57:26,553,553-20250712-0,purchase,C,145.84,Kyiv,organic,web
10570,2025-07-12 08:05:00,228,228-20250712-0,visit,,,Kharkiv,ads,android
10571,2025-07-12 08:05:56,228,228-20250712-0,view_product,A,,Kharkiv,ads,android
16947,2025-07-12 08:20:58,362,362-20250712-0,visit,,,Lviv,organic,android
16949,2025-07-12 08:22:57,362,362-20250712-0,view_product,D,,Lviv,organic,android
16948,2025-07-12 08:23:19,362,362-20250712-0,view_product,A,,Lviv,organic,android
16951,2025-07-12 08:24:55,362,362-20250712-0,view_product,A,,Lviv,organic,android
16950,2025-07-12 08:28:40,362,362-20250712-0,view_product,A,,Lviv,organic,android
31060,2025-07-12 08:34:21,667,667-20250712-0,visit,,,Lviv,ads,web
31063,2025-07-12 08:34:32,667,667-20250712-0,view_product,A,,Lviv,ads,web
31066,2025-07-12 08:37:33,667,667-20250712-0,view_product,A,,Lviv,ads,web
44944,2025-07-12 08:37:51,948,948-20250712-0,visit,,,Kharkiv,organic,web
31070,2025-07-12 08:38:08,667,667-20250712-0,purchase,B,68.6,Lviv,ads,web
30179,2025-07-12 08:39:53,653,653-20250712-0,visit,,,Kharkiv,organic,web
31061,2025-07-12 08:40:10,667,667-20250712-0,view_product,A,,Lviv,ads,web
31065,2025-07-12 08:40:21,667,667-20250712-0,view_product,B,,Lviv,ads,web
44945,2025-07-12 08:40:26,948,948-20250712-0,view_product,C,,Kharkiv,organic,web
30181,2025-07-12 08:40:41,653,653-20250712-0,view_product,B,,Kharkiv,organic,web
30182,2025-07-12 08:41:49,653,653-20250712-0,view_product,C,,Kharkiv,organic,web
31067,2025-07-12 08:41:49,667,667-20250712-0,view_product,A,,Lviv,ads,web
31069,2025-07-12 08:42:18,667,667-20250712-0,add_to_cart,B,,Lviv,ads,web
31068,2025-07-12 08:42:45,667,667-20250712-0,view_product,B,,Lviv,ads,web
44946,2025-07-12 08:42:57,948,948-20250712-0,view_product,A,,Kharkiv,organic,web
30183,2025-07-12 08:43:01,653,653-20250712-0,view_product,C,,Kharkiv,organic,web
31064,2025-07-12 08:43:26,667,667-20250712-0,view_product,C,,Lviv,ads,web
31062,2025-07-12 08:43:33,667,667-20250712-0,view_product,A,,Lviv,ads,web
42783,2025-07-12 08:44:05,909,909-20250712-0,visit,,,Lviv,organic,web
44947,2025-07-12 08:44:20,948,948-20250712-0,view_product,B,,Kharkiv,organic,web
30180,2025-07-12 08:48:58,653,653-20250712-0,view_product,B,,Kharkiv,organic,web
42785,2025-07-12 08:49:29,909,909-20250712-0,view_product,B,,Lviv,organic,web
42784,2025-07-12 08:51:18,909,909-20250712-0,view_product,C,,Lviv,organic,web
46649,2025-07-12 08:56:27,977,977-20250712-0,visit,,,Lviv,organic,web
46650,2025-07-12 09:05:03,977,977-20250712-0,view_product,D,,Lviv,organic,web
46651,2025-07-12 09:06:22,977,977-20250712-0,view_product,C,,Lviv,organic,web
17209,2025-07-12 09:11:17,372,372-20250712-0,visit,,,Dnipro,ads,web
17211,2025-07-12 09:19:41,372,372-20250712-0,view_product,A,,Dnipro,ads,web
17210,2025-07-12 09:19:57,372,372-20250712-0,view_product,C,,Dnipro,ads,web
2074,2025-07-12 09:29:49,48,48-20250712-0,visit,,,Kharkiv,ads,web
2077,2025-07-12 09:32:13,48,48-20250712-0,view_product,A,,Kharkiv,ads,web
2076,2025-07-12 09:33:40,48,48-20250712-0,view_product,A,,Kharkiv,ads,web
2075,2025-07-12 09:33:59,48,48-20250712-0,view_product,B,,Kharkiv,ads,web
28125,2025-07-12 09:35:17,608,608-20250712-0,visit,,,Kyiv,organic,ios
28126,2025-07-12 09:36:13,608,608-20250712-0,view_product,A,,Kyiv,organic,ios
10572,2025-07-12 09:39:35,228,228-20250712-1,visit,,,Kharkiv,ads,android
28127,2025-07-12 09:40:14,608,608-20250712-0,view_product,A,,Kyiv,organic,ios
28128,2025-07-12 09:40:23,608,608-20250712-0,view_product,A,,Kyiv,organic,ios
10574,2025-07-12 09:40:25,228,228-20250712-1,view_product,C,,Kharkiv,ads,android
10577,2025-07-12 09:41:34,228,228-20250712-1,add_to_cart,A,,Kharkiv,ads,android
18662,2025-07-12 09:42:36,401,401-20250712-0,visit,,,Kyiv,ads,android
18665,2025-07-12 09:44:05,401,401-20250712-0,view_product,B,,Kyiv,ads,android
28129,2025-07-12 09:44:41,608,608-20250712-0,view_product,B,,Kyiv,organic,ios
10573,2025-07-12 09:44:43,228,228-20250712-1,view_product,D,,Kharkiv,ads,android
10575,2025-07-12 09:45:59,228,228-20250712-1,view_product,D,,Kharkiv,ads,android
10576,2025-07-12 09:48:12,228,228-20250712-1,view_product,A,,Kharkiv,ads,android
18664,2025-07-12 09:51:00,401,401-20250712-0,view_product,B,,Kyiv,ads,android
18663,2025-07-12 09:52:09,401,401-20250712-0,view_product,B,,Kyiv,ads,android
4268,2025-07-12 10:08:36,95,95-20250712-0,visit,,,Kyiv,organic,ios
4271,2025-07-12 10:10:15,95,95-20250712-0,view_product,D,,Kyiv,organic,ios
28365,2025-07-12 10:11:18,614,614-20250712-0,visit,,,Lviv,ads,ios
28370,2025-07-12 10:11:48,614,614-20250712-0,view_product,B,,Lviv,ads,ios
4270,2025-07-12 10:12:44,95,95-20250712-0,view_product,A,,Kyiv,organic,ios
28367,2025-07-12 10:14:15,614,614-20250712-0,view_product,C,,Lviv,ads,ios
10578,2025-07-12 10:14:26,228,228-20250712-1,purchase,A,20.36,Kharkiv,ads,android
4269,2025-07-12 10:15:53,95,95-20250712-0,view_product,C,,Kyiv,organic,ios
28368,2025-07-12 10:17:57,614,614-20250712-0,view_product,B,,Lviv,ads,ios
28369,2025-07-12 10:18:43,614,614-20250712-0,view_product,C,,Lviv,ads,ios
28366,2025-07-12 10:19:43,614,614-20250712-0,view_product,C,,Lviv,ads,ios
18858,2025-07-12 10:24:48,404,404-20250712-0,visit,,,Kyiv,referral,ios
8593,2025-07-12 10:25:10,195,195-20250712-0,visit,,,Kyiv,ads,android
18862,2025-07-12 10:25:26,404,404-20250712-0,view_product,C,,Kyiv,referral,ios
8594,2025-07-12 10:25:50,195,195-20250712-0,view_product,A,,Kyiv,ads,android
8596,2025-07-12 10:28:17,195,195-20250712-0,view_product,B,,Kyiv,ads,android
18859,2025-07-12 10:29:54,404,404-20250712-0,view_product,A,,Kyiv,referral,ios
18860,2025-07-12 10:32:01,404,404-20250712-0,view_product,D,,Kyiv,referral,ios
8595,2025-07-12 10:33:49,195,195-20250712-0,view_product,B,,Kyiv,ads,android
18861,2025-07-12 10:34:03,404,404-20250712-0,view_product,B,,Kyiv,referral,ios
24412,2025-07-12 11:19:57,520,520-20250712-0,visit,,,Lviv,referral,web
24414,2025-07-12 11:24:53,520,520-20250712-0,view_product,A,,Lviv,referral,web
24413,2025-07-12 11:28:52,520,520-20250712-0,view_product,A,,Lviv,referral,web
16081,2025-07-12 11:44:12,343,343-20250712-1,visit,,,Dnipro,referral,ios
16085,2025-07-12 11:46:06,343,343-20250712-1,view_product,B,,Dnipro,referral,ios
16086,2025-07-12 11:47:10,343,343-20250712-1,view_product,A,,Dnipro,referral,ios
16083,2025-07-12 11:47:34,343,343-20250712-1,view_product,A,,Dnipro,referral,ios
16082,2025-07-12 11:53:36,343,343-20250712-1,view_product,B,,Dnipro,referral,ios
16084,2025-07-12 11:53:55,343,343-20250712-1,view_product,C,,Dnipro,referral,ios
12068,2025-07-12 11:55:12,257,257-20250712-0,visit,,,Kyiv,organic,ios
39688,2025-07-12 11:58:47,837,837-20250712-0,visit,,,Kharkiv,ads,android
12070,2025-07-12 12:00:00,257,257-20250712-0,view_product,B,,Kyiv,organic,ios
12069,2025-07-12 12:00:24,257,257-20250712-0,view_product,A,,Kyiv,organic,ios
12071,2025-07-12 12:00:42,257,257-20250712-0,view_product,B,,Kyiv,organic,ios
39691,2025-07-12 12:01:16,837,837-20250712-0,view_product,B,,Kharkiv,ads,android
39689,2025-07-12 12:03:21,837,837-20250712-0,view_product,C,,Kharkiv,ads,android
12072,2025-07-12 12:04:00,257,257-20250712-0,view_product,C,,Kyiv,organic,ios
39690,2025-07-12 12:05:43,837,837-20250712-0,view_product,C,,Kharkiv,ads,android
23651,2025-07-12 12:16:55,504,504-20250712-0,visit,,,Kyiv,ads,web
1550,2025-07-12 12:19:08,38,38-20250712-0,visit,,,Odesa,organic,ios
23654,2025-07-12 12:20:16,504,504-20250712-0,view_product,B,,Kyiv,ads,web
23653,2025-07-12 12:21:09,504,504-20250712-0,view_product,B,,Kyiv,ads,web
1552,2025-07-12 12:23:41,38,38-20250712-0,view_product,A,,Odesa,organic,ios
1553,2025-07-12 12:23:51,38,38-20250712-0,view_product,B,,Odesa,organic,ios
1551,2025-07-12 12:25:53,38,38-20250712-0,view_product,C,,Odesa,organic,ios
23652,2025-07-12 12:26:49,504,504-20250712-0,view_product,B,,Kyiv,ads,web
1670,2025-07-12 12:33:35,40,40-20250712-0,visit,,,Odesa,ads,web
1672,2025-07-12 12:34:00,40,40-20250712-0,view_product,A,,Odesa,ads,web
1674,2025-07-12 12:35:45,40,40-20250712-0,add_to_cart,A,,Odesa,ads,web
23655,2025-07-12 12:36:21,504,504-20250712-0,add_to_cart,B,,Kyiv,ads,web
1671,2025-07-12 12:36:32,40,40-20250712-0,view_product,B,,Odesa,ads,web
1673,2025-07-12 12:37:57,40,40-20250712-0,view_product,A,,Odesa,ads,web
38764,2025-07-12 13:14:30,818,818-20250712-1,visit,,,Kharkiv,organic,ios
38765,2025-07-12 13:17:06,818,818-20250712-1,view_product,A,,Kharkiv,organic,ios
38766,2025-07-12 13:19:40,818,818-20250712-1,view_product,A,,Kharkiv,organic,ios
38767,2025-07-12 13:22:25,818,818-20250712-1,view_product,A,,Kharkiv,organic,ios
24415,2025-07-12 13:33:19,520,520-20250712-1,visit,,,Lviv,referral,web
27235,2025-07-12 13:35:42,590,590-20250712-0,visit,,,Kyiv,ads,web
27237,2025-07-12 13:37:06,590,590-20250712-0,view_product,B,,Kyiv,ads,web
24417,2025-07-12 13:38:31,520,520-20250712-1,view_product,B,,Lviv,referral,web
27236,2025-07-12 13:40:31,590,590-20250712-0,view_product,B,,Kyiv,ads,web
24416,2025-07-12 13:41:19,520,520-20250712-1,view_product,C,,Lviv,referral,web
24418,2025-07-12 13:42:41,520,520-20250712-1,view_product,A,,Lviv,referral,web
36716,2025-07-12 13:59:34,782,782-20250712-1,visit,,,Kyiv,organic,android
31071,2025-07-12 13:59:38,667,667-20250712-1,visit,,,Lviv,ads,web
31074,2025-07-12 14:00:46,667,667-20250712-1,view_product,D,,Lviv,ads,web
31075,2025-07-12 14:00:55,667,667-20250712-1,view_product,B,,Lviv,ads,web
36718,2025-07-12 14:01:31,782,782-20250712-1,view_product,A,,Kyiv,organic,android
31077,2025-07-12 14:01:51,667,667-20250712-1,view_product,A,,Lviv,ads,web
31076,2025-07-12 14:06:06,667,667-20250712-1,view_product,B,,Lviv,ads,web
36717,2025-07-12 14:06:22,782,782-20250712-1,view_product,A,,Kyiv,organic,android
31072,2025-07-12 14:06:35,667,667-20250712-1,view_product,C,,Lviv,ads,web
31078,2025-07-12 14:07:08,667,667-20250712-1,add_to_cart,A,,Lviv,ads,web
31073,2025-07-12 14:09:07,667,667-20250712-1,view_product,A,,Lviv,ads,web
34368,2025-07-12 14:09:53,734,734-20250712-1,visit,,,Kyiv,organic,ios
34369,2025-07-12 14:13:09,734,734-20250712-1,view_product,B,,Kyiv,organic,ios
2721,2025-07-12 14:17:11,60,60-20250712-0,visit,,,Lviv,ads,android
2723,2025-07-12 14:17:46,60,60-20250712-0,view_product,B,,Lviv,ads,android
34370,2025-07-12 14:19:12,734,734-20250712-1,view_product,D,,Kyiv,organic,ios
2722,2025-07-12 14:20:10,60,60-20250712-0,view_product,B,,Lviv,ads,android
2724,2025-07-12 14:25:28,60,60-20250712-0,view_product,D,,Lviv,ads,android
4336,2025-07-12 14:44:52,97,97-20250712-0,visit,,,Kharkiv,ads,web
30567,2025-07-12 14:45:34,658,658-20250712-0,visit,,,Lviv,ads,ios
38762,2025-07-12 14:45:53,818,818-20250712-0,visit,,,Kharkiv,organic,ios
38763,2025-07-12 14:47:23,818,818-20250712-0,view_product,A,,Kharkiv,organic,ios
30569,2025-07-12 14:47:58,658,658-20250712-0,view_product,D,,Lviv,ads,ios
30571,2025-07-12 14:48:12,658,658-20250712-0,view_product,A,,Lviv,ads,ios
30568,2025-07-12 14:48:14,658,658-20250712-0,view_product,B,,Lviv,ads,ios
4338,2025-07-12 14:49:00,97,97-20250712-0,view_product,A,,Kharkiv,ads,web
4337,2025-07-12 14:50:43,97,97-20250712-0,view_product,C,,Kharkiv,ads,web
4339,2025-07-12 14:50:51,97,97-20250712-0,view_product,B,,Kharkiv,ads,web
4340,2025-07-12 14:52:22,97,97-20250712-0,view_product,B,,Kharkiv,ads,web
30570,2025-07-12 14:52:30,658,658-20250712-0,view_product,C,,Lviv,ads,ios
16078,2025-07-12 15:17:51,343,343-20250712-0,visit,,,Dnipro,referral,ios
16079,2025-07-12 15:18:11,343,343-20250712-0,view_product,A,,Dnipro,referral,ios
16080,2025-07-12 15:27:37,343,343-20250712-0,view_product,A,,Dnipro,referral,ios
26846,2025-07-12 15:34:45,581,581-20250712-0,visit,,,Lviv,organic,ios
26848,2025-07-12 15:38:03,581,581-20250712-0,view_product,B,,Lviv,organic,ios
20059,2025-07-12 15:42:05,431,431-20250712-0,visit,,,Kyiv,organic,web
26847,2025-07-12 15:42:18,581,581-20250712-0,view_product,B,,Lviv,organic,ios
20063,2025-07-12 15:46:30,431,431-20250712-0,add_to_cart,B,,Kyiv,organic,web
20062,2025-07-12 15:49:11,431,431-20250712-0,view_product,B,,Kyiv,organic,web
20060,2025-07-12 15:49:29,431,431-20250712-0,view_product,C,,Kyiv,organic,web
20061,2025-07-12 15:50:34,431,431-20250712-0,view_product,B,,Kyiv,organic,web
20064,2025-07-12 15:58:13,431,431-20250712-0,purchase,B,59.11,Kyiv,organic,web
755,2025-07-12 16:17:25,18,18-20250712-0,visit,,,Kharkiv,organic,ios
760,2025-07-12 16:17:43,18,18-20250712-0,view_product,C,,Kharkiv,organic,ios
756,2025-07-12 16:21:13,18,18-20250712-0,view_product,B,,Kharkiv,organic,ios
758,2025-07-12 16:22:07,18,18-20250712-0,view_product,B,,Kharkiv,organic,ios
759,2025-07-12 16:22:42,18,18-20250712-0,view_product,C,,Kharkiv,organic,ios
757,2025-07-12 16:26:40,18,18-20250712-0,view_product,A,,Kharkiv,organic,ios
26802,2025-07-12 16:41:23,580,580-20250712-0,visit,,,Odesa,referral,ios
26804,2025-07-12 16:43:04,580,580-20250712-0,view_product,B,,Odesa,referral,ios
26803,2025-07-12 16:43:49,580,580-20250712-0,view_product,A,,Odesa,referral,ios
26805,2025-07-12 16:45:29,580,580-20250712-0,view_product,A,,Odesa,referral,ios
26806,2025-07-12 16:47:37,580,580-20250712-0,add_to_cart,A,,Odesa,referral,ios
26807,2025-07-12 16:51:32,580,580-20250712-0,purchase,A,34.02,Odesa,referral,ios
30893,2025-07-12 16:55:59,664,664-20250712-1,visit,,,Odesa,organic,android
30895,2025-07-12 16:56:58,664,664-20250712-1,view_product,A,,Odesa,organic,android
39004,2025-07-12 17:01:23,820,820-20250712-0,visit,,,Lviv,organic,web
39008,2025-07-12 17:02:27,820,820-20250712-0,view_product,C,,Lviv,organic,web
39009,2025-07-12 17:02:51,820,820-20250712-0,view_product,B,,Lviv,organic,web
30894,2025-07-12 17:02:54,664,664-20250712-1,view_product,B,,Odesa,organic,android
39006,2025-07-12 17:08:34,820,820-20250712-0,view_product,C,,Lviv,organic,web
39007,2025-07-12 17:09:20,820,820-20250712-0,view_product,B,,Lviv,organic,web
39005,2025-07-12 17:11:05,820,820-20250712-0,view_product,A,,Lviv,organic,web
30896,2025-07-12 17:14:15,664,664-20250712-1,add_to_cart,A,,Odesa,organic,android
46846,2025-07-12 17:28:45,981,981-20250712-0,visit,,,Odesa,organic,ios
46852,2025-07-12 17:32:07,981,981-20250712-0,view_product,C,,Odesa,organic,ios
46847,2025-07-12 17:33:24,981,981-20250712-0,view_product,D,,Odesa,organic,ios
46848,2025-07-12 17:33:48,981,981-20250712-0,view_product,A,,Odesa,organic,ios
46851,2025-07-12 17:33:55,981,981-20250712-0,view_product,A,,Odesa,organic,ios
31227,2025-07-12 17:37:24,671,671-20250712-0,visit,,,Kyiv,organic,android
4133,2025-07-12 17:37:57,93,93-20250712-0,visit,,,Lviv,ads,web
4137,2025-07-12 17:38:15,93,93-20250712-0,view_product,A,,Lviv,ads,web
46849,2025-07-12 17:38:20,981,981-20250712-0,view_product,D,,Odesa,organic,ios
46850,2025-07-12 17:38:22,981,981-20250712-0,view_product,A,,Odesa,organic,ios
31232,2025-07-12 17:39:22,671,671-20250712-0,view_product,C,,Kyiv,organic,android
4135,2025-07-12 17:41:06,93,93-20250712-0,view_product,A,,Lviv,ads,web
31229,2025-07-12 17:43:47,671,671-20250712-0,view_product,A,,Kyiv,organic,android
31230,2025-07-12 17:44:00,671,671-20250712-0,view_product,A,,Kyiv,organic,android
31231,2025-07-12 17:44:54,671,671-20250712-0,view_product,C,,Kyiv,organic,android
4136,2025-07-12 17:46:44,93,93-20250712-0,view_product,D,,Lviv,ads,web
9271,2025-07-12 17:46:46,208,208-20250712-0,visit,,,Lviv,organic,web
31228,2025-07-12 17:46:56,671,671-20250712-0,view_product,C,,Kyiv,organic,android
4134,2025-07-12 17:47:49,93,93-20250712-0,view_product,B,,Lviv,ads,web
9272,2025-07-12 17:48:26,208,208-20250712-0,view_product,D,,Lviv,organic,web
9273,2025-07-12 17:48:40,208,208-20250712-0,view_product,C,,Lviv,organic,web
33034,2025-07-12 18:00:07,711,711-20250712-0,visit,,,Kharkiv,ads,web
33039,2025-07-12 18:00:29,711,711-20250712-0,view_product,B,,Kharkiv,ads,web
33037,2025-07-12 18:02:27,711,711-20250712-0,view_product,B,,Kharkiv,ads,web
33040,2025-07-12 18:05:34,711,711-20250712-0,view_product,A,,Kharkiv,ads,web
33036,2025-07-12 18:06:23,711,711-20250712-0,view_product,C,,Kharkiv,ads,web
33035,2025-07-12 18:07:23,711,711-20250712-0,view_product,B,,Kharkiv,ads,web
33038,2025-07-12 18:07:28,711,711-20250712-0,view_product,B,,Kharkiv,ads,web
42383,2025-07-12 18:27:49,902,902-20250712-0,visit,,,Odesa,organic,web
43945,2025-07-12 18:31:16,930,930-20250712-1,visit,,,Lviv,referral,ios
42386,2025-07-12 18:31:17,902,902-20250712-0,view_product,B,,Odesa,organic,web
42384,2025-07-12 18:34:08,902,902-20250712-0,view_product,A,,Odesa,organic,web
42387,2025-07-12 18:34:39,902,902-20250712-0,view_product,A,,Odesa,organic,web
43949,2025-07-12 18:34:42,930,930-20250712-1,view_product,B,,Lviv,referral,ios
42385,2025-07-12 18:35:51,902,902-20250712-0,view_product,B,,Odesa,organic,web
43946,2025-07-12 18:36:47,930,930-20250712-1,view_product,A,,Lviv,referral,ios
43947,2025-07-12 18:36:52,930,930-20250712-1,view_product,A,,Lviv,referral,ios
43948,2025-07-12 18:40:51,930,930-20250712-1,view_product,C,,Lviv,referral,ios
5135,2025-07-12 18:53:53,113,113-20250712-1,visit,,,Kyiv,referral,ios
5137,2025-07-12 18:54:55,113,113-20250712-1,view_product,A,,Kyiv,referral,ios
5136,2025-07-12 18:55:36,113,113-20250712-1,view_product,B,,Kyiv,referral,ios
5138,2025-07-12 18:57:34,113,113-20250712-1,view_product,B,,Kyiv,referral,ios
5140,2025-07-12 18:57:55,113,113-20250712-1,view_product,D,,Kyiv,referral,ios
5139,2025-07-12 19:02:26,113,113-20250712-1,view_product,B,,Kyiv,referral,ios
19616,2025-07-12 19:03:17,422,422-20250712-0,visit,,,Kharkiv,ads,web
19620,2025-07-12 19:06:15,422,422-20250712-0,view_product,A,,Kharkiv,ads,web
19619,2025-07-12 19:06:41,422,422-20250712-0,view_product,A,,Kharkiv,ads,web
19617,2025-07-12 19:07:41,422,422-20250712-0,view_product,C,,Kharkiv,ads,web
19618,2025-07-12 19:12:22,422,422-20250712-0,view_product,B,,Kharkiv,ads,web
45424,2025-07-12 19:19:12,956,956-20250712-0,visit,,,Lviv,organic,web
45427,2025-07-12 19:22:36,956,956-20250712-0,view_product,A,,Lviv,organic,web
45428,2025-07-12 19:24:46,956,956-20250712-0,view_product,B,,Lviv,organic,web
45426,2025-07-12 19:25:23,956,956-20250712-0,view_product,D,,Lviv,organic,web
45425,2025-07-12 19:28:59,956,956-20250712-0,view_product,A,,Lviv,organic,web
45429,2025-07-12 19:30:40,956,956-20250712-0,add_to_cart,A,,Lviv,organic,web
6935,2025-07-12 19:35:44,157,157-20250712-0,visit,,,Kyiv,ads,android
6937,2025-07-12 19:43:31,157,157-20250712-0,view_product,C,,Kyiv,ads,android
6936,2025-07-12 19:43:39,157,157-20250712-0,view_product,A,,Kyiv,ads,android
12073,2025-07-12 19:55:01,257,257-20250712-1,visit,,,Kyiv,organic,ios
12076,2025-07-12 19:58:46,257,257-20250712-1,view_product,B,,Kyiv,organic,ios
12077,2025-07-12 19:59:21,257,257-20250712-1,view_product,A,,Kyiv,organic,ios
10867,2025-07-12 20:01:22,232,232-20250712-0,visit,,,Kyiv,organic,android
10870,2025-07-12 20:01:53,232,232-20250712-0,view_product,D,,Kyiv,organic,android
10869,2025-07-12 20:04:29,232,232-20250712-0,view_product,B,,Kyiv,organic,android
12074,2025-07-12 20:04:59,257,257-20250712-1,view_product,B,,Kyiv,organic,ios
10868,2025-07-12 20:05:00,232,232-20250712-0,view_product,B,,Kyiv,organic,android
12075,2025-07-12 20:05:00,257,257-20250712-1,view_product,D,,Kyiv,organic,ios
961,2025-07-12 20:05:02,23,23-20250712-0,visit,,,Kyiv,referral,android
962,2025-07-12 20:06:34,23,23-20250712-0,view_product,B,,Kyiv,referral,android
964,2025-07-12 20:07:02,23,23-20250712-0,view_product,A,,Kyiv,referral,android
965,2025-07-12 20:07:57,23,23-20250712-0,add_to_cart,A,,Kyiv,referral,android
963,2025-07-12 20:11:00,23,23-20250712-0,view_product,B,,Kyiv,referral,android
5739,2025-07-12 20:12:49,129,129-20250712-0,visit,,,Kharkiv,ads,android
46949,2025-07-12 20:12:54,983,983-20250712-0,visit,,,Kyiv,organic,android
5741,2025-07-12 20:14:30,129,129-20250712-0,view_product,B,,Kharkiv,ads,android
5742,2025-07-12 20:15:17,129,129-20250712-0,view_product,C,,Kharkiv,ads,android
5745,2025-07-12 20:16:01,129,129-20250712-0,view_product,A,,Kharkiv,ads,android
10872,2025-07-12 20:16:05,232,232-20250712-0,purchase,B,79.62,Kyiv,organic,android
46950,2025-07-12 20:16:11,983,983-20250712-0,view_product,A,,Kyiv,organic,android
